_row,operator,device,cell_id,split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,gap_type,tower_lat,tower_lon,position_source,sionna_power_cal,residual_cal
43476,1,pc4,26947074.0,val,-92.206875,-82.98351287841797,285.499229432767,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-99.9835521793161,7.77667717931611
43478,1,pc1,26947074.0,val,-87.54,-70.93659973144531,241.4194645966571,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-87.93663903234345,0.3966390323434439
43480,1,pc4,26947074.0,val,-93.338125,-86.99154663085938,288.5580506964705,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-103.99158593175751,10.653460931757508
43482,1,pc1,26947074.0,val,-87.326875,-69.58114624023438,241.47862078008677,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-86.58118554113251,-0.7456894588674885
43483,1,pc1,26947074.0,val,-86.7075,-69.61260986328125,241.54430719287572,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-86.61264916417939,-0.09485083582060838
43486,1,pc4,26947074.0,val,-94.01375,-108.20884704589844,291.57829540040495,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-125.20888634679658,31.195136346796573
43488,1,pc4,26947074.0,val,-93.26375,-270.0,294.70449853797106,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,193.73628930089814
43489,1,pc1,26947074.0,val,-87.846875,-69.61856079101562,241.6165185061919,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-86.61860009191376,-1.2282749080862345
43491,1,pc1,26947074.0,val,-86.3325,-82.3751449584961,241.62825963737555,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-99.37518425939423,13.042684259394235
43494,1,pc4,26947074.0,val,-94.133125,-270.0,297.55939736278606,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,192.86691430089815
43495,1,pc1,26947074.0,val,-87.99125,-82.32062530517578,241.58479121237636,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-99.32066460607392,11.329414606073925
43497,1,pc4,26947074.0,val,-94.444375,-95.06539154052734,300.2820519506596,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-112.06543084142548,17.621055841425488
43499,1,pc1,26947074.0,val,-88.07625,-82.21001434326172,241.55719000320502,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-99.21005364415986,11.133803644159855
43500,1,pc4,26947074.0,val,-93.525625,-95.18180084228516,302.92312761428803,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-112.1818401431833,18.65621514318329
43503,1,pc1,26947074.0,val,-88.60625,-80.11997985839844,241.41686728512633,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-97.12001915929658,8.513769159296572
43505,1,pc4,26947074.0,val,-91.27625,-270.0,305.37634875363744,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,195.72378930089815
43507,1,pc1,26947074.0,val,-88.641875,-80.19013977050781,241.37544117564505,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-97.19017907140595,8.548304071405951
43509,1,pc4,26947074.0,val,-90.915625,-83.9262466430664,307.8630780909939,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-100.92628594396454,10.010660943964538
43511,1,pc1,26947074.0,val,-88.824375,-80.26603698730469,241.41901489878765,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-97.26607628820283,8.441701288202822
43514,1,pc4,26947074.0,val,-91.760625,-83.78380584716797,310.469604653307,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-100.7838451480661,9.023220148066102
43515,1,pc4,26947074.0,val,-92.3425,-97.1928482055664,313.31348933735154,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-114.19288750646454,21.850387506464543
43516,1,pc1,26947074.0,val,-89.11875,-71.89441680908203,240.98161214974417,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.89445610998017,-0.2242938900198368
43519,1,pc1,26947074.0,val,-89.478125,-71.92657470703125,240.91141018770816,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.92661400792939,-0.551510992070618
43522,1,pc4,26947074.0,val,-90.753125,-270.0,316.30919262304985,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,196.24691430089814
43524,1,pc1,26947074.0,val,-89.339375,-71.90438842773438,240.80485050002954,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.90442772863251,-0.43494727136749134
43525,1,pc4,26947074.0,val,-90.715625,-70.2086181640625,319.34375657391536,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-87.20865746496064,-3.506967535039365
43527,1,pc4,26947074.0,val,-92.455,-70.1439208984375,322.0955082375365,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-87.14396019933564,-5.311039800664361
43528,1,pc1,26947074.0,val,-89.294375,-71.94019317626953,240.98369585821345,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.94023247716767,-0.3541425228323334
43532,1,pc1,26947074.0,val,-89.02,-71.84542846679688,240.91841609705975,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.84546776769501,-0.17453223230498338
43533,1,pc4,26947074.0,val,-92.619375,-70.08197021484375,324.5570298459828,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-87.08200951574189,-5.5373654842581175
43535,1,pc4,26947074.0,val,-93.23625,-108.87574768066406,326.834278043575,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-125.8757869815622,32.6395369815622
43537,1,pc1,26947074.0,val,-88.18125,-71.94554138183594,241.00709226122137,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-88.94558068273408,0.7643306827340695
43539,1,pc1,26947074.0,val,-88.29625,-60.163124084472656,241.30431185498443,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-77.1631633853708,-11.133086614629207
43541,1,pc4,26947074.0,val,-93.7175,-108.9610595703125,328.9456134098664,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-125.96109887121064,32.24359887121064
43543,1,pc4,26947074.0,val,-93.71875,-104.40335083007812,330.530253138038,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-121.40339013097626,27.684640130976263
43545,1,pc1,26947074.0,val,-88.84375,-60.19386291503906,241.58509755113457,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-77.1939022159372,-11.6498477840628
43548,1,pc4,26947074.0,val,-93.429375,-85.61363983154297,331.59193250711417,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.6136791324411,9.184304132441113
43550,1,pc1,26947074.0,val,-89.041875,-60.2130126953125,241.69320718859836,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-77.21305199621064,-11.828823003789367
43551,1,pc4,26947074.0,val,-93.59625,-85.62934112548828,332.0116650424591,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.62938042638642,9.033130426386421
43554,1,pc1,26947074.0,val,-88.73,-59.30589294433594,242.0234298227548,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.30593224523408,-12.424067754765929
43557,1,pc4,26947074.0,val,-93.22375,-85.62934112548828,332.0116650424591,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.62938042638642,9.405630426386423
43558,1,pc1,26947074.0,val,-89.438125,-59.339073181152344,242.16417587836796,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.33911248205048,-13.099012517949518
43560,1,pc4,26947074.0,val,-93.13125,-85.62559509277344,332.0218605990217,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.62563439367158,9.49438439367158
43562,1,pc1,26947074.0,val,-90.10625,-59.338600158691406,242.47540853870993,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.33863945958954,-13.767610540410459
43565,1,pc4,26947074.0,val,-93.703125,-85.62559509277344,332.0218605990217,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.62563439367158,8.922509393671575
43566,1,pc1,26947074.0,val,-89.1175,-59.3526611328125,242.76717476407785,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.35270043371064,-12.76479956628937
43567,1,pc4,26947074.0,val,-94.704375,-85.62559509277344,332.0218605990217,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.62563439367158,7.921259393671576
43569,1,pc1,26947074.0,val,-88.29125,-59.370635986328125,243.1024421332176,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.37067528722626,-11.920574712773742
43571,1,pc4,26947074.0,val,-94.806875,-85.63859558105469,332.56493042154455,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.63863488195283,7.83175988195282
43574,1,pc1,26947074.0,val,-88.50375,-59.392852783203125,243.49617736766905,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.39289208410126,-12.110857915898734
43575,1,pc4,26947074.0,val,-94.716875,-85.68891906738281,334.16941185169804,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.68895836828095,7.972083368280948
43578,1,pc1,26947074.0,val,-89.41375,-59.417022705078125,243.92515892595597,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.41706200597626,-12.99668799402373
43580,1,pc4,26947074.0,val,-92.753125,-100.39671325683594,336.42795295844377,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-117.39675255773408,24.643627557734078
43582,1,pc1,26947074.0,val,-89.191875,-59.439170837402344,244.29918323179402,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.43921013830048,-12.752664861699515
43585,1,pc1,26947074.0,val,-88.054375,-59.459228515625,244.8165629879158,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.45926781652314,-11.595107183476856
43586,1,pc4,26947074.0,val,-92.28625,-96.93233489990234,338.93068996386967,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-113.93237420080048,21.646124200800486
43587,1,pc1,26947074.0,val,-88.176875,-59.486572265625,245.34675918348387,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.48661156652314,-11.690263433476858
43590,1,pc4,26947074.0,val,-91.7275,-98.010498046875,341.3390083713699,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-115.01053734777314,23.28303734777313
43592,1,pc1,26947074.0,val,-88.45625,-59.518035888671875,245.98963273379445,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.51807518957001,-11.938174810429985
43593,1,pc4,26947074.0,val,-93.10125,-86.42243194580078,343.65610248907865,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-103.42247124669892,10.321221246698926
43596,1,pc4,26947074.0,val,-92.06125,-85.81611633300781,346.0962502236646,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.81615563390595,10.754905633905949
43597,1,pc1,26947074.0,val,-88.839375,-59.550132751464844,246.65160797360957,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.55017205236298,-12.289202947637023
43599,1,pc1,26947074.0,val,-89.34,-59.58515930175781,247.46051032917114,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-76.58519860265595,-12.754801397344053
43601,1,pc4,26947074.0,val,-91.06125,-98.79998779296875,348.66829718725,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-115.80002709386689,24.738777093866887
43603,1,pc4,26947074.0,val,-90.048125,-98.90748596191406,351.37489003678485,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-115.9075252628122,25.8594002628122
43604,1,pc1,26947074.0,val,-89.351875,-65.93639373779297,248.12869225428528,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.9364330386911,-6.4154419613089
43609,1,pc4,26947074.0,val,-90.64625,-89.2696304321289,354.100513906822,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-106.26966973302704,15.623419733027049
43610,1,pc1,26947074.0,val,-88.938125,-69.44378662109375,248.95041874366174,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-86.44382592199189,-2.494299078008112
43612,1,pc4,26947074.0,val,-90.35,-89.37527465820312,356.72869519412535,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-106.37531395910126,16.02531395910127
43614,1,pc1,26947074.0,val,-90.1125,-69.42103576660156,248.47449591623894,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-86.4210750674997,-3.691424932500297
43615,1,pc1,26947074.0,val,-92.041875,-77.88787078857422,248.53476980045892,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-94.88791008947236,2.846035089472352
43617,1,pc4,26947074.0,val,-90.603125,-68.77806091308594,359.37254685711724,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-85.77810021398408,-4.8250247860159305
43621,1,pc4,26947074.0,val,-90.226875,-68.74224853515625,361.6823692227553,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-85.74228783605439,-4.484587163945619
43622,1,pc1,26947074.0,val,-92.480625,-74.30252838134766,250.7290112292423,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-91.3025676822458,-1.1780573177542095
43623,1,pc1,26947074.0,val,-91.841875,-73.82904052734375,252.30509564140587,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-90.82907982824189,-1.012795171758114
43625,1,pc4,26947074.0,val,-90.905625,-68.70448303222656,363.77740316473023,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-85.7045223331247,-5.2011026668753
43628,1,pc1,26947074.0,val,-93.783125,-73.67770385742188,253.8348740144229,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-90.67774315832001,-3.1053818416799857
43630,1,pc4,26947074.0,val,-91.275625,-68.67568969726562,365.64294116512065,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-85.67572899816376,-5.5998960018362425
43631,1,pc4,26947074.0,val,-92.298125,-88.49109649658203,367.2819981754812,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.49113579748017,13.19301079748017
43633,1,pc1,26947074.0,val,-94.45625,-89.07535552978516,255.10740083726193,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-106.0753948306833,11.619144830683297
43635,1,pc4,26947074.0,val,-92.5,-88.55598449707031,368.8137814220049,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.55602379796845,13.05602379796845
43636,1,pc1,26947074.0,val,-93.926875,-88.40847778320312,255.95094749480327,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.40851708410126,11.481642084101267
43639,1,pc4,26947074.0,val,-91.936875,-88.61044311523438,370.2289652616533,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.61048241613251,13.673607416132512
43641,1,pc1,26947074.0,val,-94.3625,-90.57067108154297,257.1061077757006,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-107.5707103824411,13.20821038244111
43643,1,pc4,26947074.0,val,-91.325,-88.6605224609375,371.42286996635397,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.66056176183564,14.335561761835635
43644,1,pc1,26947074.0,val,-94.175625,-82.11370849609375,258.4800557795906,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-99.11374779699189,4.938122796991891
43647,1,pc1,26947074.0,val,-92.998125,-103.50889587402344,259.8512358980142,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-120.50893517492158,27.510810174921573
43650,1,pc4,26947074.0,val,-90.833125,-88.70731353759766,372.7230854706934,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.7073528384958,14.874227838495798
43652,1,pc4,26947074.0,val,-93.671875,-90.00389862060547,374.03717113899813,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-107.0039379215036,13.332062921503606
43653,1,pc1,26947074.0,val,-93.485,-97.09217834472656,261.159564164376,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-114.0922176456247,20.6072176456247
43655,1,pc4,26947074.0,val,-93.813125,-89.9813232421875,375.9535144163448,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-106.98136254308564,13.168237543085638
43657,1,pc1,26947074.0,val,-92.23,-98.36672973632812,262.4690687810659,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-115.36676903722626,23.13676903722626
43659,1,pc4,26947074.0,val,-93.309375,-90.02128601074219,378.2283145900272,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-107.02132531164033,13.711950311640322
43661,1,pc1,26947074.0,val,-92.81375,-92.92462158203125,264.00035914099385,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-109.92466088292939,17.11091088292939
43663,1,pc4,26947074.0,val,-93.318125,-67.61952209472656,380.51251445266314,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-84.6195613956247,-8.698563604375295
43664,1,pc1,26947074.0,val,-91.6525,-90.61357116699219,265.53701674833536,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-107.61361046789033,15.961110467890322
43667,1,pc4,26947074.0,val,-93.006875,-67.59275817871094,382.6934614477716,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-84.59279747960908,-8.414077520390919
43669,1,pc1,26947074.0,val,-93.286875,-90.58968353271484,267.0706445632734,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-107.58972283361298,14.302847833612987
43672,1,pc1,26947074.0,val,-91.215625,-91.09333038330078,268.6177549513664,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-108.09336968419892,16.877744684198916
43673,1,pc4,26947074.0,val,-93.895625,-67.57456970214844,384.8527017334154,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-84.57460900304658,-9.32101599695342
43676,1,pc4,26947074.0,val,-95.3125,-67.55583953857422,386.7929183110519,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-84.55587883947236,-10.756621160527644
43677,1,pc1,26947074.0,val,-90.498125,-94.69837951660156,270.4192208905685,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-111.6984188174997,21.2002938174997
43679,1,pc4,26947074.0,val,-95.241875,-97.66862487792969,388.49750157806693,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-114.66866417882783,19.426789178827832
43681,1,pc1,26947074.0,val,-89.19,-109.85272216796875,272.0484533352322,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-126.85276146886689,37.66276146886689
43684,1,pc1,26947074.0,val,-86.673125,-110.02525329589844,273.7221037744333,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-127.02529259679658,40.352167596796576
43685,1,pc4,26947074.0,val,-95.83125,-102.05722045898438,389.9646855837923,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-119.05725975988251,23.226009759882515
43687,1,pc4,26947074.0,val,-94.3875,-65.19207000732422,391.17527068572383,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.19210930822236,-12.195390691777646
43688,1,pc1,26947074.0,val,-87.6775,-110.20169067382812,275.47934583482066,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-127.20172997472626,39.52422997472627
43691,1,pc1,26947074.0,val,-88.66443452380952,-88.93063354492188,277.5992286802767,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-105.93067284582001,17.266238322010494
43692,1,pc4,26947074.0,val,-95.415,-65.2171630859375,392.3875534754075,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.21720238683564,-13.197797613164369
43695,1,pc1,26947074.0,val,-88.695625,-84.45869445800781,279.99055120797567,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-101.45873375890595,12.763108758905943
43697,1,pc4,26947074.0,val,-96.245,-65.23876190185547,393.3769630657983,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.2388012027536,-14.006198797246398
43700,1,pc1,26947074.0,val,-88.7525,-85.4287338256836,282.78016356733264,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-102.42877312658173,13.676273126581734
43702,1,pc4,26947074.0,val,-94.47875,-65.25711059570312,394.2184341862705,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.25714989660126,-12.221600103398742
43703,1,pc1,26947074.0,val,-86.84625,-86.90316772460938,285.812771965792,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-103.90320702550751,17.056957025507515
43706,1,pc4,26947074.0,val,-94.88875,-65.27757263183594,395.2661708851609,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.27761193273408,-12.611138067265927
43707,1,pc4,26947074.0,val,-94.159375,-65.3010482788086,396.3330141104931,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.30108757970673,-11.858287420293266
43708,1,pc1,26947074.0,val,-86.29,-108.20968627929688,288.67046078061054,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-125.20972558019501,38.919725580195006
43713,1,pc1,26947074.0,val,-88.485,-270.0,291.29369673298527,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,198.51503930089814
43714,1,pc4,26947074.0,val,-94.36875,-65.32469940185547,397.43889479050495,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.3247387027536,-12.0440112972464
43717,1,pc4,26947074.0,val,-95.47375,-65.3432846069336,398.30236474051645,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.34332390783173,-13.130426092168264
43718,1,pc1,26947074.0,val,-88.331875,-270.0,293.7078775707454,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,198.66816430089816
43721,1,pc4,26947074.0,val,-96.111875,-65.3590316772461,399.034809316329,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35907097814423,-13.752804021855766
43722,1,pc1,26947074.0,val,-88.628125,-94.93290710449219,295.89721925595234,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-111.93294640539033,23.304821405390328
43723,1,pc1,26947074.0,val,-86.215,-95.04637145996094,297.85928250906795,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-112.04641076085908,25.83141076085907
43726,1,pc4,26947074.0,val,-95.463125,-65.36184692382812,399.16690621652964,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.36188622472626,-13.101238775273742
43728,1,pc4,26947074.0,val,-95.7875,-65.35942077636719,399.0547267724254,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35946007726533,-13.42803992273467
43730,1,pc1,26947074.0,val,-87.025625,-95.13185119628906,299.8350056996927,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-112.1318904971872,25.106265497187195
43732,1,pc1,26947074.0,val,-89.355,-270.0,301.22315818697257,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,197.64503930089813
43733,1,pc4,26947074.0,val,-95.595,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-13.237950811406549
43736,1,pc4,26947074.0,val,-96.113125,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-13.756075811406546
43737,1,pc1,26947074.0,val,-89.825,-270.0,302.2668031893851,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,197.17503930089816
43739,1,pc4,26947074.0,val,-96.8725,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-14.515450811406552
43742,1,pc1,26947074.0,val,-89.224375,-270.0,303.01075253633525,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,197.77566430089814
43743,1,pc4,26947074.0,val,-97.04875,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-14.691700811406548
43744,1,pc1,26947074.0,val,-87.689375,-270.0,303.59265992973644,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.31066430089817
43748,1,pc1,26947074.0,val,-87.67125,-270.0,303.98138187638995,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.32878930089817
43749,1,pc4,26947074.0,val,-95.88,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-13.522950811406545
43752,1,pc1,26947074.0,val,-87.921875,-270.0,304.0644676457335,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.07816430089815
43753,1,pc4,26947074.0,val,-96.446875,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-14.089825811406556
43755,1,pc1,26947074.0,val,-87.8075,-270.0,304.1476854946194,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.19253930089815
43756,1,pc4,26947074.0,val,-97.603125,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-15.246075811406556
43760,1,pc4,26947074.0,val,-98.755625,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-16.398575811406545
43762,1,pc1,26947074.0,val,-87.8575,-270.0,304.25920624640014,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.14253930089814
43763,1,pc1,26947074.0,val,-87.775,-270.0,304.23103531489676,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.22503930089815
43765,1,pc4,26947074.0,val,-96.27125,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-13.914200811406545
43769,1,pc1,26947074.0,val,-87.298125,-270.0,304.81657506913103,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-287.00003930089815,199.70191430089815
43770,1,pc4,26947074.0,val,-93.303125,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-10.946075811406544
43772,1,pc1,26947074.0,val,-87.26,-83.89462280273438,306.83743895924056,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-100.89466210363251,13.634662103632508
43773,1,pc4,26947074.0,val,-93.933125,-65.35700988769531,398.94254769881627,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.35704918859345,-11.576075811406554
43776,1,pc1,26947074.0,val,-87.006875,-83.73980712890625,308.8792699542258,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-100.73984642980439,13.732971429804394
43777,1,pc4,26947074.0,val,-94.868125,-65.38507080078125,399.5434918136706,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.38511010167939,-12.483014898320619
43779,1,pc4,26947074.0,val,-95.52875,-65.40859985351562,400.5422309006237,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.40863915441376,-13.12011084558624
43782,1,pc1,26947074.0,val,-87.635625,-83.8828353881836,310.45213439924186,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-100.88287468908173,13.247249689081727
43783,1,pc4,26947074.0,val,-95.401875,-65.41917419433594,401.03190569869247,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.41921349523408,-12.982661504765929
43786,1,pc1,26947074.0,val,-88.81375,-97.19412994384766,311.58841256556553,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-114.1941692447458,25.380419244745795
43789,1,pc4,26947074.0,val,-94.811875,-65.43089294433594,401.65477166768153,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-82.43093224523408,-12.380942754765925
43790,1,pc1,26947074.0,val,-88.5125,-97.22222900390625,312.7783787547145,1800.0,Highway,Unflagged,52.493,13.2978,ocid_exact,-114.22226830480439,25.709768304804385
