tower_id,device,dist_m,measured,simulated,residual,lat,lon
28650241,pc1,217.9132359383671,-112.716875,-297.989990234375,185.27311523437498,52.497015,13.306216666666666
28650241,pc1,217.9132359383671,-113.37875,-297.989990234375,184.611240234375,52.497015,13.306216666666666
28650241,pc1,217.9132359383671,-113.5575,-297.989990234375,184.432490234375,52.497015,13.306216666666666
28650241,pc4,29.010322879114906,-87.996875,-73.2416000366211,-14.755274963378909,52.49867666666667,13.307363333333331
28650241,pc4,33.20020833126515,-89.259375,-73.91264343261719,-15.346731567382818,52.499025,13.307808333333334
28650241,pc4,33.44253264442375,-88.225,-73.95101165771484,-14.27398834228515,52.49902166666666,13.307686666666669
28650241,pc4,34.22282540795665,-85.729375,-74.08638000488281,-11.642994995117192,52.49875166666666,13.30728
28650241,pc4,35.25247613696431,-90.79625,-74.25593566894531,-16.540314331054688,52.499008333333336,13.308023333333333
28650241,pc4,37.97024154817372,-88.26375,-74.68006896972656,-13.58368103027344,52.49864333333333,13.30724
28650241,pc4,38.032771309263865,-92.175625,-74.67537689208984,-17.500248107910153,52.49904166666666,13.308003333333334
28650241,pc4,38.29919989739029,-88.06,-74.73181915283203,-13.328180847167971,52.49868833333333,13.307221666666669
28650241,pc4,40.919247276346546,-85.71125,-75.12889099121094,-10.58235900878907,52.49877666666666,13.307185
28650241,pc4,44.32104831730787,-89.069375,-75.62214660644531,-13.447228393554681,52.49912,13.307676666666667
28650241,pc4,48.94633293327115,-90.5375,-76.27379608154297,-14.263703918457026,52.49907,13.308236666666666
28650241,pc4,51.42235520568407,-90.65,-76.60842895507812,-14.04157104492188,52.499071666666666,13.30829
28650241,pc4,60.842349791156536,-87.526875,-77.78614807128906,-9.740726928710941,52.499085,13.308463333333334
28650241,pc4,62.30484706060095,-88.403125,-77.95716094970703,-10.445964050292972,52.499085,13.308491666666669
28650241,pc4,83.96615120440865,-93.696875,-80.22034454345703,-13.476530456542974,52.49920166666666,13.308748333333334
28650241,pc4,90.48609098176658,-96.035625,-80.75665283203125,-15.278972167968746,52.49911166666666,13.308961666666669
28650241,pc4,106.44882111667202,-92.041875,-81.83384704589844,-10.208027954101567,52.49778833333333,13.307473333333334
28650241,pc4,111.72430639228415,-98.47,-82.39934539794922,-16.07065460205078,52.49888666666666,13.309413333333334
28650241,pc4,120.474132833512,-99.1375,-82.89318084716797,-16.244319152832034,52.49898666666667,13.309511666666667
28650241,pc4,121.3542596330174,-94.789375,-82.8973159790039,-11.8920590209961,52.49764,13.30762
28650241,pc4,130.5383359265983,-98.71375,-83.48014831542969,-15.233601684570317,52.49899833333333,13.30966
28650241,pc4,164.40563633596307,-94.355625,-97.91136932373047,3.5557443237304653,52.49724833333333,13.307808333333334
28650241,pc4,188.96155761979526,-100.18125,-85.65436553955078,-14.526884460449224,52.49704666666667,13.307365
40782336,pc1,8.763037002779427,-70.2825,-70.60594177246094,0.32344177246093864,52.48849333333333,13.301923333333333
40782336,pc1,12.142907498031066,-70.90125,-70.78070068359375,-0.12054931640625455,52.488481666666665,13.302146666666667
40782336,pc1,17.175605418679087,-77.261875,-71.19939422607422,-6.062480773925785,52.488485,13.302226666666666
