tower_id,device,measured,simulated,dist_m,lat,lon,residual
2819850,pc2,-93.43875,-127.17298889160156,295.92446652832325,52.505845,13.341731666666666,33.734238891601564
2819850,pc2,-68.36625,-63.728004455566406,14.215803092676047,52.503425,13.339468333333333,-4.6382455444335875
2819850,pc2,-94.35375,-114.75530242919922,263.85081705701174,52.50563666666667,13.341365,20.401552429199214
2819850,pc2,-95.30375,-125.10452270507812,236.92240624886077,52.50539166666667,13.341276666666667,29.80077270507813
2819850,pc2,-68.466875,-63.30198669433594,9.374116541133773,52.50344833333333,13.339533333333334,-5.164888305664064
2819850,pc2,-76.8375,-94.14169311523438,54.72983741897289,52.50389166666667,13.340138333333334,17.30419311523437
2819850,pc2,-98.751875,-127.17900085449219,294.7304784554463,52.50583833333334,13.341715,28.42712585449219
2819850,pc2,-85.54,-291.19598388671875,151.9976269616873,52.50464166666666,13.34089,205.65598388671873
2819850,pc2,-82.509375,-109.98306274414062,91.72769762125716,52.50417166666666,13.340438333333331,27.47368774414062
2819850,pc2,-69.1725,-72.74256134033203,5.489335708043104,52.50356,13.339578333333334,3.570061340332032
2819850,pc2,-68.338125,-63.430023193359375,9.374116541133773,52.50344833333333,13.339533333333334,-4.90810180664063
2819850,pc3,-92.78875,-127.16822814941406,300.64738277185023,52.50585,13.341858333333333,34.37947814941407
2819850,pc3,-67.361875,-74.05142211914062,12.063813057626355,52.50356666666666,13.339773333333332,6.689547119140627
2819850,pc3,-68.44,-99.47830200195312,32.576361673929476,52.503675,13.34002,31.038302001953127
2819850,pc3,-66.3025,-64.21099853515625,18.60637734379897,52.50339,13.339435,-2.091501464843745
2819850,pc3,-84.7225,-118.5399169921875,240.79410289471613,52.50543166666667,13.341275,33.8174169921875
2819850,pc3,-65.81071428571428,-77.92445373535156,2.950675047750244,52.50353833333333,13.339591666666667,12.11373944963728
2819850,pc3,-71.20625,-93.76953125,66.04239734770037,52.50398,13.340225,22.563281250000003
2819850,pc3,-81.85875,-126.42523193359375,272.98474536438243,52.50570666666667,13.341436666666668,44.56648193359375
2819850,pc3,-92.998125,-127.16822814941406,300.64738277185023,52.50585,13.341858333333333,34.17010314941406
2819850,pc3,-80.390625,-116.22137451171875,270.9428983920846,52.505698333333335,13.341396666666666,35.83074951171875
2819850,pc3,-66.93625,-61.889854431152344,6.3590878573359815,52.503515,13.339521666666666,-5.046395568847657
2819850,pc3,-74.750625,-291.19598388671875,151.89489438956522,52.50464333333333,13.340883333333334,216.44535888671874
2819850,pc3,-81.5225,-103.24919128417969,105.0362902068424,52.503745,13.33811,21.726691284179694
2819850,pc3,-66.650625,-66.3389663696289,36.7874489106872,52.503371666666666,13.339126666666669,-0.31165863037109887
2819850,pc3,-70.619375,-93.95411682128906,62.02381461246086,52.50396333333333,13.340163333333331,23.334741821289057
2819850,pc3,-88.310625,-127.13316345214844,304.8328496954576,52.50589,13.341868333333334,38.822538452148436
2819850,pc3,-68.949375,-97.22137451171875,46.339599031862626,52.50381166666666,13.340098333333334,28.271999511718747
2819850,pc3,-67.4080459770115,-64.64950561523438,20.582028554533114,52.50340333333333,13.339856666666666,-2.758540361777122
2819850,pc3,-86.42125,-114.56392669677734,251.26026245417108,52.505545,13.34125,28.142676696777343
2819850,pc3,-66.04625,-64.0716323852539,17.67054620464969,52.50335833333333,13.339585,-1.9746176147460943
2819850,pc3,-82.17875,-114.47863006591797,266.26718783790983,52.505653333333335,13.34139,32.299880065917975
3499534,pc2,-110.3325,-90.86874389648438,655.6910988137703,52.50604666666667,13.28304,-19.46375610351562
3499534,pc2,-92.864375,-78.8230972290039,161.33763097867694,52.51227333333333,13.288583333333332,-14.04127777099609
3499534,pc2,-97.44,-80.36212158203125,193.52919798587828,52.51077833333333,13.289078333333332,-17.077878417968748
3499534,pc2,-94.583125,-78.28427124023438,151.33284141362603,52.51027333333333,13.285745,-16.29885375976562
3499534,pc2,-88.9875,-77.02232360839844,130.07985498154756,52.512705,13.28683,-11.96517639160156
3499534,pc2,-91.428125,-80.22203826904297,190.34334424043325,52.51303,13.287931666666667,-11.206086730957026
3499534,pc2,-100.344375,-80.10519409179688,187.7700351443093,52.51086333333333,13.28905,-20.239180908203124
3499534,pc2,-108.366875,-90.53749084472656,631.0651661438905,52.50626333333334,13.283128333333334,-17.82938415527343
3499534,pc2,-92.8325,-78.85350799560547,161.90782395885762,52.511363333333335,13.288888333333333,-13.978992004394527
3499534,pc2,-90.626875,-78.73280334472656,159.61658618463463,52.51226166666667,13.288565,-11.894071655273436
3499534,pc2,-97.471875,-80.47930908203125,196.21563544676283,52.510735,13.289086666666666,-16.992565917968747
